S_no,name,product_url,price,num_sold,num_reviews,Seller,Seller_rating,item_num,viewers,image_url,num_bold,color,discount(%),Shipping
636,Dell Inspiron 17R Laptop Computer- 3rd Gen Intel Core i7-3632QM 2.2 GHz 8 GB,http://www.ebay.com/itm/Dell-Inspiron-17R-Laptop-Computer-3rd-Gen-Intel-Core-i7-3632QM-2-2-GHz-8-GB-/122516061822?hash=item1c8686be7e:g:I30AAOSw~FJZJ3vP,236,0,0,darrelgibson,100,122516061822,0,http://i.ebayimg.com/images/g/I30AAOSw~FJZJ3vP/s-l300.jpg,5,0,0,"
						$19.99
						"
637,DELL LATITUDE Laptop Computer PC CORE I5 Windows 10 PRO 8GB WiFi DVD NOTEBOOK HD,http://www.ebay.com/itm/DELL-LATITUDE-Laptop-Computer-PC-CORE-I5-Windows-10-PRO-8GB-WiFi-DVD-NOTEBOOK-HD-/162342280287?hash=item25cc5a9c5f:g:FWQAAOSwX9FZDnP2,200,114,0,laptopcore,99.5,162342280287,206,http://i.ebayimg.com/images/g/FWQAAOSwX9FZDnP2/s-l300.jpg,0,0,0,NA
638,"Lenovo IdeaPad 15.6"" Laptop Intel Core i3 8GB 500GB DVDRW Bluetooth Webcam Win10",http://www.ebay.com/itm/Lenovo-IdeaPad-15-6-Laptop-Intel-Core-i3-8GB-500GB-DVDRW-Bluetooth-Webcam-Win10-/121994703357?hash=item1c677371fd:g:krgAAOSwixtXQjqf,0,195,1,auctioneersdeals,100,121994703357,319,http://i.ebayimg.com/images/g/krgAAOSwixtXQjqf/s-l300.jpg,0,0,50,"
                  		0
              		"
639,"HP 15-r131wm Windows 10 15.6"" Intel Pentium 2.16GHz 4GB RAM 500GB HDD Laptop",http://www.ebay.com/itm/HP-15-r131wm-Windows-10-15-6-Intel-Pentium-2-16GHz-4GB-RAM-500GB-HDD-Laptop-/302322047120?hash=item4663cc5890:g:oagAAOSwKytZHyU9,149,0,0,centralohio1,99.9,302322047120,16,http://i.ebayimg.com/images/g/oagAAOSwKytZHyU9/s-l300.jpg,0,0,0,"
                  		0
              		"
640,"15.6"" Latitude E5520 | Core i7 2640M 2.8GHz | 320GB HDD | 4GB RAM | DVD | Wifi",http://www.ebay.com/itm/15-6-Latitude-E5520-Core-i7-2640M-2-8GHz-320GB-HDD-4GB-RAM-DVD-Wifi-/142225801168?hash=item211d517fd0:g:woYAAOSwImRYYr9b,190,0,0,epc-kcmo,99.6,142225801168,7,http://i.ebayimg.com/images/g/woYAAOSwImRYYr9b/s-l300.jpg,0,0,0,NA
641,"Dell Latitude E6530 15.6"" Core i7-3520M 8GB New 240GB SSD NVIDIA Backlit Webcam",http://www.ebay.com/itm/Dell-Latitude-E6530-15-6-Core-i7-3520M-8GB-New-240GB-SSD-NVIDIA-Backlit-Webcam-/361992183023?hash=item54486a5cef:g:zbUAAOSw9GhYmJ1F,330,0,0,computersintl,98.4,361992183023,1,http://i.ebayimg.com/images/g/zbUAAOSw9GhYmJ1F/s-l300.jpg,0,0,0,"
                  		0
              		"
642,"Dell Latitude 3350 13.3"" 2.0GHz 5th Gen. 4Gb 320Gb Wifi BT Windows 10 Pro Laptop",http://www.ebay.com/itm/Dell-Latitude-3350-13-3-2-0GHz-5th-Gen-4Gb-320Gb-Wifi-BT-Windows-10-Pro-Laptop-/352025992334?hash=item51f6625c8e:g:bZ4AAOSww3tY6SY6,0,0,0,vrassets,99.6,352025992334,15,http://i.ebayimg.com/images/g/bZ4AAOSww3tY6SY6/s-l300.jpg,0,0,5,"
                  		0
              		"
643,"New Lenovo Thinkpad X270,i7-7500U,16GB,1 TB SSD, Backlit, FPR,IPS FHD,Win10 Pro",http://www.ebay.com/itm/New-Lenovo-Thinkpad-X270-i7-7500U-16GB-1-TB-SSD-Backlit-FPR-IPS-FHD-Win10-Pro-/272682896728?hash=item3f7d2acd58:g:aAEAAOxyKsZRwzVs,1699,0,0,ellen_mouse,100,272682896728,2,http://i.ebayimg.com/images/g/aAEAAOxyKsZRwzVs/s-l300.jpg,0,0,0,"
                  		0
              		"
644,"Lenovo ThinkPad X1 Carbon 3rd Gen Core i5 5300U 2.3GHz 8GB 256GB SSD 14"" Win 8.1",http://www.ebay.com/itm/Lenovo-ThinkPad-X1-Carbon-3rd-Gen-Core-i5-5300U-2-3GHz-8GB-256GB-SSD-14-Win-8-1-/132190237577?hash=item1ec726f389:g:EuMAAOSwlndZFj8f,590,0,0,geeknext,99.1,132190237577,8,http://i.ebayimg.com/images/g/EuMAAOSwlndZFj8f/s-l300.jpg,0,0,0,"
                  		0
              		"
645,"HP EliteBook 8760w Laptop 17"" Core i5-2540M @2.60GHz 4GB RAM 1TB HDD 7 Pro",http://www.ebay.com/itm/HP-EliteBook-8760w-Laptop-17-Core-i5-2540M-2-60GHz-4GB-RAM-1TB-HDD-7-Pro-/201930974850?hash=item2f04062682:g:50UAAOSwsW9Ywd0f,225,0,0,1storeeveryitem,100,201930974850,4,http://i.ebayimg.com/images/g/50UAAOSwsW9Ywd0f/s-l300.jpg,0,0,0,"
                  		0
              		"
646,"HP Envy 15 15.6"" 4K UHD Touchscreen i7-7500U 16GB 256GB SSD Laptop WiFi BT W10",http://www.ebay.com/itm/HP-Envy-15-15-6-4K-UHD-Touchscreen-i7-7500U-16GB-256GB-SSD-Laptop-WiFi-BT-W10-/272682144980?hash=item3f7d1f54d4:g:BU8AAOSwxu5ZHfoI,735,0,0,the1digitalsource,100,272682144980,10,http://i.ebayimg.com/images/g/BU8AAOSwxu5ZHfoI/s-l300.jpg,0,0,0,NA
647,HP 15.6 TouchScreen Laptop Intel 7th Gen i7-7500U 8GB 1TB 15-ay196nr NEW Sealed,http://www.ebay.com/itm/HP-15-6-TouchScreen-Laptop-Intel-7th-Gen-i7-7500U-8GB-1TB-15-ay196nr-NEW-Sealed-/302292828980?hash=item46620e8334:g:la4AAOSwiONYP~Rr,580,0,6,pumpkincq10,99.4,302292828980,17,http://i.ebayimg.com/images/g/la4AAOSwiONYP~Rr/s-l300.jpg,0,0,0,"
                  		0
              		"
648,Lenovo IdeaPad Y500 256GB SSD + 1TB Intel i7 SLI Dual Nvidia GT650 Gaming Laptop,http://www.ebay.com/itm/Lenovo-IdeaPad-Y500-256GB-SSD-1TB-Intel-i7-SLI-Dual-Nvidia-GT650-Gaming-Laptop-/252950949819?hash=item3ae50d2fbb:g:CNkAAOSw1WJZIfXV,480,0,0,ir,100,252950949819,18,http://i.ebayimg.com/images/g/CNkAAOSw1WJZIfXV/s-l300.jpg,0,0,0,NA
649,Lenovo ThinkPad T430s Laptop 14<U+2033> i5 3320M 2.6GHz 8GB 128GB SSD DVDRW WIN7 64-Bit,http://www.ebay.com/itm/Lenovo-ThinkPad-T430s-Laptop-14-i5-3320M-2-6GHz-8GB-128GB-SSD-DVDRW-WIN7-64-Bit-/381840874894?hash=item58e77d5d8e:g:h2UAAOSwMVdYH7m4,0,0,0,the620guy,99.9,381840874894,7,http://i.ebayimg.com/images/g/h2UAAOSwMVdYH7m4/s-l300.jpg,0,0,30,"
                  		0
              		"
650,"HP Elitebook Folio 9470m 14"" CORE i7 1.90GHZ 8GB RAM, NO HD,  Windows 8  T5F11",http://www.ebay.com/itm/HP-Elitebook-Folio-9470m-14-CORE-i7-1-90GHZ-8GB-RAM-NO-HD-Windows-8-T5F11-/302325886096?hash=item466406ec90:g:rKwAAOSwi7RZJGdP,0,0,0,eftnetworks,99.9,302325886096,3,http://i.ebayimg.com/images/g/rKwAAOSwi7RZJGdP/s-l300.jpg,0,0,10,NA
651,"Dell Latitude E6420 14"" Core i5 2.50GHz 4GB 320GB Linux Laptop Adapter WiFi",http://www.ebay.com/itm/Dell-Latitude-E6420-14-Core-i5-2-50GHz-4GB-320GB-Linux-Laptop-Adapter-WiFi-/311880520361?hash=item489d8712a9:g:TLMAAOSwlY1ZJf2~,135,0,0,resellelectronics,99.6,311880520361,2,http://i.ebayimg.com/images/g/TLMAAOSwlY1ZJf2~/s-l300.jpg,0,0,0,NA
652,Dell Latitude E7250 / Core i5-5300U / 8GB / 256GB SSD / Touch / FHD / Win 10 Pro,http://www.ebay.com/itm/Dell-Latitude-E7250-Core-i5-5300U-8GB-256GB-SSD-Touch-FHD-Win-10-Pro-/282473371043?hash=item41c4b995a3:g:xX0AAOSw1WJZFLLe,610,0,0,racinenorth,100,282473371043,0,http://i.ebayimg.com/images/g/xX0AAOSw1WJZFLLe/s-l300.jpg,0,0,0,NA
653,"New HP 15.6"" Intel i3/8G/1TB Touchscreen Signature Edition Laptop Notebook DVDRW",http://www.ebay.com/itm/New-HP-15-6-Intel-i3-8G-1TB-Touchscreen-Signature-Edition-Laptop-Notebook-DVDRW-/112226064336?hash=item1a2131d7d0:g:~JEAAOSwiDFYRHn6,389,54,3,kindle_mall,99.9,112226064336,60,http://i.ebayimg.com/images/g/~JEAAOSwiDFYRHn6/s-l300.jpg,0,0,0,NA
654, Lenovo ThinkPad X230 7 Pro Touch/Pen Tablet Core i5 2.6GHz 4GB 128gb SSD IPS,http://www.ebay.com/itm/Lenovo-ThinkPad-X230-7-Pro-Touch-Pen-Tablet-Core-i5-2-6GHz-4GB-128gb-SSD-IPS-/391792326236?hash=item5b38a4765c:g:~QYAAOSwhvFZI23p,225,0,1,vertexpc,100,391792326236,8,http://i.ebayimg.com/images/g/~QYAAOSwhvFZI23p/s-l300.jpg,0,0,0,"
						$19.95
						"
655,Dell Latitude E6420 Intel i5 8GB RAM 256GB SSD 14 inch Win 7 Pro,http://www.ebay.com/itm/Dell-Latitude-E6420-Intel-i5-8GB-RAM-256GB-SSD-14-inch-Win-7-Pro-/201928778944?hash=item2f03e4a4c0:g:wGQAAOSwmmxW4yhr,249,0,0,dealspheres,98.5,201928778944,2,http://i.ebayimg.com/images/g/wGQAAOSwmmxW4yhr/s-l300.jpg,0,0,0,"
                  		0
              		"
656,Lenovo Thinkpad X201 Tablet Core i7 128GB SSD HDD 4GB RAM Touchscreen windows 10,http://www.ebay.com/itm/Lenovo-Thinkpad-X201-Tablet-Core-i7-128GB-SSD-HDD-4GB-RAM-Touchscreen-windows-10-/132206662274?hash=item1ec8219282:g:IY0AAOSwrhBZKZ47,199,0,0,omooduaa,100,132206662274,1,http://i.ebayimg.com/images/g/IY0AAOSwrhBZKZ47/s-l300.jpg,0,0,0,NA
657,Dell Latitude E5520 Laptop i5 2.50GHz 4GB 500GB Windows 10 Professional x64 Bit,http://www.ebay.com/itm/Dell-Latitude-E5520-Laptop-i5-2-50GHz-4GB-500GB-Windows-10-Professional-x64-Bit-/192197166768?hash=item2cbfd806b0:g:gsYAAOSw8lpZFHwE,160,0,0,chsehardware,100,192197166768,3,http://i.ebayimg.com/images/g/gsYAAOSw8lpZFHwE/s-l300.jpg,0,0,0,NA
658,"Lenovo T430  Intel Core i5 3rd Gen. 2.6GHz, 8GB RAM, Win10 Office 2016 pro",http://www.ebay.com/itm/Lenovo-T430-Intel-Core-i5-3rd-Gen-2-6GHz-8GB-RAM-Win10-Office-2016-pro-/152562998122?hash=item2385769b6a:g:WYAAAOSwR29ZHjry,150,0,0,marlenspeilber0,100,152562998122,2,http://i.ebayimg.com/images/g/WYAAAOSwR29ZHjry/s-l300.jpg,0,0,0,"
                  		0
              		"
659,Lenovo Thinkpad T440S / Intel i7-4600U / 8GB Ram / 128GB SSD / Win 10  Ultrabook,http://www.ebay.com/itm/Lenovo-Thinkpad-T440S-Intel-i7-4600U-8GB-Ram-128GB-SSD-Win-10-Ultrabook-/192200240277?hash=item2cc006ec95:g:MvUAAOSwBt5ZKy7G,350,0,0,electronix09,100,192200240277,0,http://i.ebayimg.com/images/g/MvUAAOSwBt5ZKy7G/s-l300.jpg,0,0,0,NA
660,Toshiba S55T-C5164-4K intel i7-6500u 2.50ghz 12gb 1tb 15.6 touch windows 10,http://www.ebay.com/itm/Toshiba-S55T-C5164-4K-intel-i7-6500u-2-50ghz-12gb-1tb-15-6-touch-windows-10-/172698480616?hash=item2835a1afe8:g:yxcAAOSwX61ZAktV,730,0,0,4dcomputers,98.4,172698480616,1,http://i.ebayimg.com/images/g/yxcAAOSwX61ZAktV/s-l300.jpg,0,0,0,NA
661,HP Laptop Elitebook Intel Core i5 8gb Ram 320gb  DVD Windows 10 Pro Wifi 1080p,http://www.ebay.com/itm/HP-Laptop-Elitebook-Intel-Core-i5-8gb-Ram-320gb-DVD-Windows-10-Pro-Wifi-1080p-/112282639540?hash=item1a24911cb4:g:f38AAOSwSypY~e-3,230,53,0,laptop-of-the-line,100,112282639540,24,http://i.ebayimg.com/images/g/f38AAOSwSypY~e-3/s-l300.jpg,0,0,0,"
						$21.99
						"
662,Lenovo Thinkpad Yoga 260 Touchscreen Ultrabook i5-6200U 256GB HDD 8GB RAM Win 10,http://www.ebay.com/itm/Lenovo-Thinkpad-Yoga-260-Touchscreen-Ultrabook-i5-6200U-256GB-HDD-8GB-RAM-Win-10-/182591915503?hash=item2a835385ef:g:UDgAAOSwIQdZJvvJ,630,0,0,efxdigital,99.5,182591915503,5,http://i.ebayimg.com/images/g/UDgAAOSwIQdZJvvJ/s-l300.jpg,0,0,0,"
                  		0
              		"
663,"New Dell Inspiron i5378 13.3"" Intel i5/8GB/1TB 2in1 Signature Edition FHD Laptop",http://www.ebay.com/itm/New-Dell-Inspiron-i5378-13-3-Intel-i5-8GB-1TB-2in1-Signature-Edition-FHD-Laptop-/302156772023?hash=item4659f272b7:g:zqsAAOSwnHZYQ-9c,539,25,0,kindle_mall,99.9,302156772023,29,http://i.ebayimg.com/images/g/zqsAAOSwnHZYQ-9c/s-l300.jpg,0,0,0,"
                  		0
              		"
664,"Dell Latitude E6520 15.6"" FHD Quad Core i7 2720QM 2.2GHz 8GB RAM 320GB HDD",http://www.ebay.com/itm/Dell-Latitude-E6520-15-6-FHD-Quad-Core-i7-2720QM-2-2GHz-8GB-RAM-320GB-HDD-/122512431990?hash=item1c864f5b76:g:rO8AAOSw5cRZJG3g,215,0,0,ocean-tech,99.9,122512431990,5,http://i.ebayimg.com/images/g/rO8AAOSw5cRZJG3g/s-l300.jpg,0,0,0,"
                  		0
              		"
665,HP ProBook 6560p Core i5 2520M 2.5GHz Laptop Computer 320GB 4GB,http://www.ebay.com/itm/HP-ProBook-6560p-Core-i5-2520M-2-5GHz-Laptop-Computer-320GB-4GB-/282493893029?hash=item41c5f2b9a5:g:XvYAAOSwaEhZJ0wk,90,0,0,greyeagle1,100,282493893029,5,http://i.ebayimg.com/images/g/XvYAAOSwaEhZJ0wk/s-l300.jpg,0,0,0,"
                  		0
              		"
666,"Dell XPS 12 128GB, Intel Core i5 3rd Gen. 1.7GHz, 4GB Convertable Touchscreen",http://www.ebay.com/itm/Dell-XPS-12-128GB-Intel-Core-i5-3rd-Gen-1-7GHz-4GB-Convertable-Touchscreen-/182591719176?hash=item2a83508708:g:ZkoAAOSwJH1ZJtb2,265,0,0,ryeagle,100,182591719176,5,http://i.ebayimg.com/images/g/ZkoAAOSwJH1ZJtb2/s-l300.jpg,0,0,0,"
						$6.99
						"
667,"Dell Latitude E6330 Intel Core i7-3520M 2.9ghz 8GB 320GB 13.3"" Laptop",http://www.ebay.com/itm/Dell-Latitude-E6330-Intel-Core-i7-3520M-2-9ghz-8GB-320GB-13-3-Laptop-/302237051666?hash=item465ebb6b12:g:x7UAAOSwx6pYtH61,0,0,0,tech-trading,99.5,302237051666,22,http://i.ebayimg.com/images/g/x7UAAOSwx6pYtH61/s-l300.jpg,0,0,10,NA
668,Dell Inspiron 3135 11.6in TouchScreen Laptop A6 1GHz 4GB 500GB W/ Win8,http://www.ebay.com/itm/Dell-Inspiron-3135-11-6in-TouchScreen-Laptop-A6-1GHz-4GB-500GB-W-Win8-/142384845040?hash=item2126cc50f0:g:C-AAAOSwZ4dZGwbS,149,0,0,y2kauditt,100,142384845040,9,http://i.ebayimg.com/images/g/C-AAAOSwZ4dZGwbS/s-l300.jpg,0,0,0,"
                  		0
              		"
669,Lenovo ThinkPad W530 Laptop Core i7 3720QM 2.60Ghz 500GB HDD 16GB RAM,http://www.ebay.com/itm/Lenovo-ThinkPad-W530-Laptop-Core-i7-3720QM-2-60Ghz-500GB-HDD-16GB-RAM-/132205364186?hash=item1ec80dc3da:g:bJsAAOSw0hlZKCLg,350,0,0,grview,99.1,132205364186,5,http://i.ebayimg.com/images/g/bJsAAOSw0hlZKCLg/s-l300.jpg,0,0,0,NA
670,"ASUS G73JW  17.3"" 1TB HD INTEL CORE I7 8GB RAM WIN 10 NVIDIA GTX 1.56 GB",http://www.ebay.com/itm/ASUS-G73JW-17-3-1TB-HD-INTEL-CORE-I7-8GB-RAM-WIN-10-NVIDIA-GTX-1-56-GB-/132200281024?hash=item1ec7c033c0:g:ltgAAOSw-3FZIep4,300,0,0,ggibson25,100,132200281024,0,http://i.ebayimg.com/images/g/ltgAAOSw-3FZIep4/s-l300.jpg,30,0,0,"
                  		0
              		"
671,"15.6"" Dell Latitude E5530, Windows 10, 2.40GHz i3-3110M, 320GB HDD, 2GB",http://www.ebay.com/itm/15-6-Dell-Latitude-E5530-Windows-10-2-40GHz-i3-3110M-320GB-HDD-2GB-/192196109770?hash=item2cbfc7e5ca:g:kRkAAOSwIQdZJZGz,141,0,0,computeroverhauls,99.7,192196109770,0,http://i.ebayimg.com/images/g/kRkAAOSwIQdZJZGz/s-l300.jpg,0,0,0,"
                  		0
              		"
672,Lenovo Thinkpad W520 Laptop Quad Core i7 2.20 GHZ 4GB 320GB Windows 7 Pro 64,http://www.ebay.com/itm/Lenovo-Thinkpad-W520-Laptop-Quad-Core-i7-2-20-GHZ-4GB-320GB-Windows-7-Pro-64-/272683915010?hash=item3f7d3a5702:g:cjAAAOSwls5Y7r89,281,0,0,vertexpc,100,272683915010,3,http://i.ebayimg.com/images/g/cjAAAOSwls5Y7r89/s-l300.jpg,0,0,0,"
                  		0
              		"
673,"Dell Latitude 2120 10"" Netbook Intel Atom N455 1.67 ghz 2GB/250GB Win7 Pro Black",http://www.ebay.com/itm/Dell-Latitude-2120-10-Netbook-Intel-Atom-N455-1-67-ghz-2GB-250GB-Win7-Pro-Black-/162500369700?hash=item25d5c6dd24:g:CPgAAOSwCQZZCKlJ,70,59,0,etws1,100,162500369700,102,http://i.ebayimg.com/images/g/CPgAAOSwCQZZCKlJ/s-l300.jpg,0,0,0,"
                  		0
              		"
674,"Dell Latitude E7250 12.5"" Intel Core i5-5300U 2.30GHz 8GB RAM NO HDD",http://www.ebay.com/itm/Dell-Latitude-E7250-12-5-Intel-Core-i5-5300U-2-30GHz-8GB-RAM-NO-HDD-/112420858398?hash=item1a2cce2a1e:g:fI0AAOSwX61ZKJXx,190,0,0,iqametal,98,112420858398,0,http://i.ebayimg.com/images/g/fI0AAOSwX61ZKJXx/s-l300.jpg,0,0,0,"
                  		0
              		"
675,"HP Notebook 15-ay071nr 15.6"" Touch 8GB 1TB DVD Intel i3 2.0GHz Win 10 Laptop NEW",http://www.ebay.com/itm/HP-Notebook-15-ay071nr-15-6-Touch-8GB-1TB-DVD-Intel-i3-2-0GHz-Win-10-Laptop-NEW-/292131844267?hash=item44046a30ab:g:moYAAOSwKytZIJVR,370,0,0,pinnacle-ri,100,292131844267,1,http://i.ebayimg.com/images/g/moYAAOSwKytZIJVR/s-l300.jpg,0,0,0,"
                  		0
              		"
676,Dell Latitude E7240 Ultrabook core i5 1.9ghz 8gb 256GB SSD windows 10 Pro webcam,http://www.ebay.com/itm/Dell-Latitude-E7240-Ultrabook-core-i5-1-9ghz-8gb-256GB-SSD-windows-10-Pro-webcam-/371959748685?hash=item569a87584d:g:T4gAAOSwc-tY4QA9,266,0,7,vertexpc,100,371959748685,4,http://i.ebayimg.com/images/g/T4gAAOSwc-tY4QA9/s-l300.jpg,0,0,0,NA
677,"Dell Latitude E5470 14"" 6th Gen Core i5 vPro-6300U 2.40GHz 8GB 256 SSD FHD/Win10",http://www.ebay.com/itm/Dell-Latitude-E5470-14-6th-Gen-Core-i5-vPro-6300U-2-40GHz-8GB-256-SSD-FHD-Win10-/112422633533?hash=item1a2ce9403d:g:R2wAAOSwCQZZKh2E,339,0,0,willwilling,100,112422633533,0,http://i.ebayimg.com/images/g/R2wAAOSwCQZZKh2E/s-l300.jpg,0,0,0,NA
678,"HP EliteBook 840 G2 Laptop - 2.3 GHz i5 5300U 8GB 500GB Webcam Wireless 14""",http://www.ebay.com/itm/HP-EliteBook-840-G2-Laptop-2-3-GHz-i5-5300U-8GB-500GB-Webcam-Wireless-14-/292130621587?hash=item4404578893:g:ZG8AAOSwlY1ZKFje,299,0,0,skeez3535,99.4,292130621587,1,http://i.ebayimg.com/images/g/ZG8AAOSwlY1ZKFje/s-l300.jpg,0,0,0,NA
679,"New Dell Inspiron 15.6"" Laptop Intel Core i5 7200u 8GB RAM 1TB HDD HDMI USB3 DVD",http://www.ebay.com/itm/New-Dell-Inspiron-15-6-Laptop-Intel-Core-i5-7200u-8GB-RAM-1TB-HDD-HDMI-USB3-DVD-/152396711847?hash=item237b8d47a7:g:4w8AAOSwLEtYihOx,549,0,1,bebargain,99.5,152396711847,20,http://i.ebayimg.com/images/g/4w8AAOSwLEtYihOx/s-l300.jpg,0,0,0,"
                  		0
              		"
680,"Dell Latitude E6430 14"" Intel Core i5-3230M 2.60GHz 4GB 320GB Windows 10",http://www.ebay.com/itm/Dell-Latitude-E6430-14-Intel-Core-i5-3230M-2-60GHz-4GB-320GB-Windows-10-/152508438861?hash=item238236194d:g:KzIAAOSw3utY7oBC,140,0,0,d1604862012,99.8,152508438861,10,http://i.ebayimg.com/images/g/KzIAAOSw3utY7oBC/s-l300.jpg,0,0,0,"
						$15.00
						"
681,"14"" Dell Latitude E7440 i7 4600U 2.1GHz 128GB mSATA SSD 8GB RAM 1080P Windows 10",http://www.ebay.com/itm/14-Dell-Latitude-E7440-i7-4600U-2-1GHz-128GB-mSATA-SSD-8GB-RAM-1080P-Windows-10-/282497959421?hash=item41c630c5fd:g:SaQAAOSwBt5ZJY4B,287,0,0,commodity-management,100,282497959421,1,http://i.ebayimg.com/images/g/SaQAAOSwBt5ZJY4B/s-l300.jpg,0,0,0,"
						$25.00
						"
682,"NEW Lenovo 110-15ISK 15.6"" Laptop Core i3 4GB 1TB HDMI BT DVDRW 80UD0017US",http://www.ebay.com/itm/NEW-Lenovo-110-15ISK-15-6-Laptop-Core-i3-4GB-1TB-HDMI-BT-DVDRW-80UD0017US-/162333667785?hash=item25cbd731c9:g:e1YAAOSwImRYYDOz,319,0,0,lite_corp,100,162333667785,15,http://i.ebayimg.com/images/g/e1YAAOSwImRYYDOz/s-l300.jpg,0,0,0,"
                  		0
              		"
683,"HP Star Wars Special Edition15.6-Inch (Intel Core i5, 6 GB 1TB HDD) (S08018267)",http://www.ebay.com/itm/HP-Star-Wars-Special-Edition15-6-Inch-Intel-Core-i5-6-GB-1TB-HDD-S08018267-/122514170961?hash=item1c8669e451:g:cCQAAOSwZKBZJdfU,350,0,0,smart8onlinesales,100,122514170961,3,http://i.ebayimg.com/images/g/cCQAAOSwZKBZJdfU/s-l300.jpg,0,0,0,"
						$26.99
						"
684,"BRAND NEW HP 14"" Core i3-6100U 8GB RAM 1TB Win10 - Gold (14-al061nr) New sealed",http://www.ebay.com/itm/BRAND-NEW-HP-14-Core-i3-6100U-8GB-RAM-1TB-Win10-Gold-14-al061nr-New-sealed-/192197674416?hash=item2cbfdfc5b0:g:X-sAAOSw42dZJ5MA,261,0,0,lik1688,100,192197674416,0,http://i.ebayimg.com/images/g/X-sAAOSw42dZJ5MA/s-l300.jpg,5,0,0,"
                  		0
              		"
685,"NEW Asus Zenbook 13.3"" Laptop i5-6200U 4GB Memory 128GB SSD Windows 10 Laptop",http://www.ebay.com/itm/NEW-Asus-Zenbook-13-3-Laptop-i5-6200U-4GB-Memory-128GB-SSD-Windows-10-Laptop-/302319173455?hash=item4663a07f4f:g:~98AAOSw4CFY2X~t,540,0,0,steevesj,99.9,302319173455,10,http://i.ebayimg.com/images/g/~98AAOSw4CFY2X~t/s-l300.jpg,0,0,0,"
                  		0
              		"
686,CLEARANCE! Fast Dell Optiplex Desktop PC Windows 7 Pro Computer + Keyboard+Mouse,http://www.ebay.com/itm/CLEARANCE-Fast-Dell-Optiplex-Desktop-PC-Windows-7-Pro-Computer-Keyboard-Mouse-/291676788942?var=&hash=item43e94a98ce:m:mb6zwFWzy4tfGEXzW9Y0yTA,77,369,0,refurbishedpc-com,98,291676788942,371,http://i.ebayimg.com/images/g/KnsAAOSw9GhYZmFA/s-l300.jpg,0," 2.60GHz,2.80GHz,3.00GHz,3.16Ghz",0,"
                  		0
              		"
687,"HP Pavilion 15.6"" Laptop 2GHz 6GB 1TB Windows 10 - Black (15-ay065)",http://www.ebay.com/itm/HP-Pavilion-15-6-Laptop-2GHz-6GB-1TB-Windows-10-Black-15-ay065-/351956833913?hash=item51f2431679:g:TYkAAOSwZQRYeSmu,276,0,1,blinq,98.4,351956833913,46,http://i.ebayimg.com/images/g/TYkAAOSwZQRYeSmu/s-l300.jpg,0,0,38,"
                  		0
              		"
688,ASUS Gaming Laptop (G551JW I7-4720HQ) (8G RAM 750G HDD GTX960M 2GB) (15.6IN),http://www.ebay.com/itm/ASUS-Gaming-Laptop-G551JW-I7-4720HQ-8G-RAM-750G-HDD-GTX960M-2GB-15-6IN-/272685858108?hash=item3f7d57fd3c:g:nUUAAOSwq1JZGIM~,519,0,0,trustedgamer421,100,272685858108,0,http://i.ebayimg.com/images/g/nUUAAOSwq1JZGIM~/s-l300.jpg,0,0,0,NA
689,"CORE i7 3.33GHz TB MAX DELL NOTEBOOK w/8GB<U+2713>500GB<U+2713>14"" NVIDIA<U+2713>BLUETOOTH<U+2713>CAM<U+2713>WIN7",http://www.ebay.com/itm/CORE-i7-3-33GHz-TB-MAX-DELL-NOTEBOOK-w-8GB-500GB-14-NVIDIA-BLUETOOTH-CAM-WIN7-/311882942614?hash=item489dac0896:g:5c4AAOSwNnRYkYfo,249,0,0,pcexpert_1000,100,311882942614,1,http://i.ebayimg.com/images/g/5c4AAOSwNnRYkYfo/s-l300.png,0,0,0,"
                  		0
              		"
690,"Lenovo ThinkPad W530 Core i7 (QC) 3840QM 2.8GHz 320GB 16GB DVD 15.6"" Laptop",http://www.ebay.com/itm/Lenovo-ThinkPad-W530-Core-i7-QC-3840QM-2-8GHz-320GB-16GB-DVD-15-6-Laptop-/302305448335?hash=item4662cf118f:g:5MQAAOSwcgNZCz5a,465,0,0,epc-texas,99.3,302305448335,8,http://i.ebayimg.com/images/g/5MQAAOSwcgNZCz5a/s-l300.jpg,0,0,0,"
                  		0
              		"
691,Dell Latitude E6400 Laptop Notebook Core 2 Duo 2.53GHz 120GB 4GB RAM DVDRW Win10,http://www.ebay.com/itm/Dell-Latitude-E6400-Laptop-Notebook-Core-2-Duo-2-53GHz-120GB-4GB-RAM-DVDRW-Win10-/292132370369?hash=item44047237c1:g:TdwAAOSwfpVZKtFe,100,0,0,dongo-deals,99.6,292132370369,2,http://i.ebayimg.com/images/g/TdwAAOSwfpVZKtFe/s-l300.jpg,0,0,0,"
						$7.15
						"
692,"HP Spectre 13 x360 / Intel i5-6200U 256GB SSD 8GB / 13.3"" FHD Touch Windows 10",http://www.ebay.com/itm/HP-Spectre-13-x360-Intel-i5-6200U-256GB-SSD-8GB-13-3-FHD-Touch-Windows-10-/252961851686?hash=item3ae5b38926:g:mHQAAOSw5UZY9n-a,475,0,0,techdailysavings,100,252961851686,1,http://i.ebayimg.com/images/g/mHQAAOSw5UZY9n-a/s-l300.jpg,0,0,0,"
                  		0
              		"
